epoch,circuit_counts,avg_sparsities,total_circuits,train_loss,val_loss,l1_lambda,l2_lambda,dropout_rate
1,[0],[0.0],0,0.2533272631466389,0.23535843193531036,0.0,0.0001,0.0
2,[0],[0.0],0,0.23865894228219986,0.23104634881019592,0.0,0.0001,0.0
3,[0],[0.0],0,0.22877617478370665,0.22410230338573456,0.0,0.0001,0.0
4,[0],[0.0],0,0.21751386784017085,0.2118760198354721,0.0,0.0001,0.0
5,[0],[0.0],0,0.2040618795901537,0.1974756121635437,0.0,0.0001,0.0
6,[0],[0.0],0,0.1893822081387043,0.18366654217243195,0.0,0.0001,0.0
7,[0],[0.0],0,0.17478979788720608,0.1695464700460434,0.0,0.0001,0.0
8,[0],[0.0],0,0.16040126271545888,0.15554849803447723,0.0,0.0001,0.0
9,[0],[0.0],0,0.14636703059077263,0.1410042941570282,0.0,0.0001,0.0
10,[0],[0.0],0,0.13214360158890487,0.12551356852054596,0.0,0.0001,0.0
11,[26],[np.float64(0.1794871794871795)],26,0.11722722835838795,0.10953916609287262,0.0,0.0001,0.0
12,[26],[np.float64(0.1794871794871795)],26,0.10113110300153494,0.09217207878828049,0.0,0.0001,0.0
13,[26],[np.float64(0.1794871794871795)],26,0.08426469471305609,0.07459796965122223,0.0,0.0001,0.0
14,[26],[np.float64(0.1794871794871795)],26,0.06711683487519622,0.05744112282991409,0.0,0.0001,0.0
15,[26],[np.float64(0.1794871794871795)],26,0.05092901391908526,0.042437873780727386,0.0,0.0001,0.0
16,[26],[np.float64(0.1794871794871795)],26,0.038664743723347786,0.03193630278110504,0.0,0.0001,0.0
17,[26],[np.float64(0.1794871794871795)],26,0.029579804092645646,0.024027476087212563,0.0,0.0001,0.0
18,[26],[np.float64(0.1794871794871795)],26,0.022482238616794346,0.017860857769846916,0.0,0.0001,0.0
19,[26],[np.float64(0.1794871794871795)],26,0.016964711295440794,0.013148984871804714,0.0,0.0001,0.0
20,[26],[np.float64(0.1794871794871795)],26,0.01270153233781457,0.009599604643881321,0.0,0.0001,0.0
21,[26],[np.float64(0.1794871794871795)],26,0.009489695739466697,0.0069152116775512695,0.0,0.0001,0.0
