epoch,circuit_counts,avg_sparsities,total_circuits,train_loss,val_loss,l1_lambda,l2_lambda,dropout_rate
1,[0],[0.0],0,0.44955897480249407,0.44070249795913696,0.0,0.0005,0.0
2,[0],[0.0],0,0.41573781967163087,0.408722847700119,0.0,0.0005,0.0
3,[0],[0.0],0,0.38638018891215326,0.37991467118263245,0.0,0.0005,0.0
4,[0],[0.0],0,0.3599904224276543,0.3535935580730438,0.0,0.0005,0.0
5,[0],[0.0],0,0.33586982935667037,0.3291093409061432,0.0,0.0005,0.0
6,[0],[0.0],0,0.3140381708741188,0.3074299991130829,0.0,0.0005,0.0
7,[0],[0.0],0,0.2948632139712572,0.2874371111392975,0.0,0.0005,0.0
8,[0],[0.0],0,0.2774767100811005,0.2700018584728241,0.0,0.0005,0.0
9,[0],[0.0],0,0.26229727528989316,0.2536174952983856,0.0,0.0005,0.0
10,[0],[0.0],0,0.24849156178534032,0.23946967720985413,0.0,0.0005,0.0
11,[0],[0.0],0,0.236525933817029,0.22626176476478577,0.0,0.0005,0.0
12,[0],[0.0],0,0.22588749155402182,0.21483516693115234,0.0,0.0005,0.0
13,[0],[0.0],0,0.21667932495474815,0.20498792827129364,0.0,0.0005,0.0
14,[0],[0.0],0,0.20876438356935978,0.196518212556839,0.0,0.0005,0.0
15,[0],[0.0],0,0.202120354026556,0.1887466162443161,0.0,0.0005,0.0
16,[0],[0.0],0,0.19641633406281472,0.18222147226333618,0.0,0.0005,0.0
17,[0],[0.0],0,0.19166604578495025,0.1768348515033722,0.0,0.0005,0.0
18,[0],[0.0],0,0.18715511113405228,0.1689368188381195,0.0,0.0005,0.0
19,[13],[np.float64(0.17948717948717946)],13,0.17235842160880566,0.15170681476593018,0.0,0.0005,0.0
20,[13],[np.float64(0.17948717948717946)],13,0.15280461944639684,0.1335504800081253,0.0,0.0005,0.0
21,[13],[np.float64(0.17948717948717946)],13,0.1323292512446642,0.1151740550994873,0.0,0.0005,0.0
22,[13],[np.float64(0.17948717948717946)],13,0.11235669758170844,0.09739294648170471,0.0,0.0005,0.0
23,[13],[np.float64(0.17948717948717946)],13,0.09441771730780602,0.08207754790782928,0.0,0.0005,0.0
24,[13],[np.float64(0.17948717948717946)],13,0.07929902011528611,0.06882283091545105,0.0,0.0005,0.0
25,[28],[np.float64(0.17261904761904764)],28,0.06680901357904076,0.05779583379626274,0.0,0.0005,0.0
26,[78],[np.float64(0.17948717948717943)],78,0.05647138729691505,0.048326537013053894,0.0,0.0005,0.0
27,[78],[np.float64(0.17948717948717943)],78,0.047968366742134096,0.040252435952425,0.0,0.0005,0.0
28,[78],[np.float64(0.17948717948717943)],78,0.0407759846188128,0.0334370993077755,0.0,0.0005,0.0
29,[78],[np.float64(0.17948717948717943)],78,0.03472201963886619,0.027576953172683716,0.0,0.0005,0.0
30,[78],[np.float64(0.17948717948717943)],78,0.029659846657887103,0.022601528093218803,0.0,0.0005,0.0
31,[78],[np.float64(0.17948717948717943)],78,0.02538922936655581,0.018513957038521767,0.0,0.0005,0.0
32,[78],[np.float64(0.17948717948717943)],78,0.02185475192964077,0.015039756894111633,0.0,0.0005,0.0
33,[78],[np.float64(0.17948717948717943)],78,0.01891387449577451,0.01222007256001234,0.0,0.0005,0.0
34,[78],[np.float64(0.17948717948717943)],78,0.016507883043959736,0.009873737581074238,0.0,0.0005,0.0
35,[78],[np.float64(0.17948717948717943)],78,0.014527348219417036,0.007946327328681946,0.0,0.0005,0.0
36,[78],[np.float64(0.17948717948717943)],78,0.012910690228454768,0.006389062851667404,0.0,0.0005,0.0
37,[78],[np.float64(0.17948717948717943)],78,0.011605375655926764,0.005143851041793823,0.0,0.0005,0.0
38,[78],[np.float64(0.17948717948717943)],78,0.010541111463680863,0.004122749902307987,0.0,0.0005,0.0
39,[78],[np.float64(0.17948717948717943)],78,0.009676879248581826,0.0033178888261318207,0.0,0.0005,0.0
