epoch,circuit_counts,avg_sparsities,total_circuits,train_loss,val_loss,l1_lambda,l2_lambda,dropout_rate
1,[0],[0.0],0,0.3917900860309601,0.30415207147598267,0.001,0.0,0.0
2,[0],[0.0],0,0.35092400163412096,0.2807261645793915,0.001,0.0,0.0
3,[0],[0.0],0,0.32232083603739736,0.26466140151023865,0.001,0.0,0.0
4,[0],[0.0],0,0.3014458015561104,0.25416141748428345,0.001,0.0,0.0
5,[0],[0.0],0,0.28716628104448316,0.24819941818714142,0.001,0.0,0.0
6,[0],[0.0],0,0.27768546938896177,0.24495652318000793,0.001,0.0,0.0
7,[0],[0.0],0,0.27086073756217954,0.24292409420013428,0.001,0.0,0.0
8,[0],[0.0],0,0.265538914501667,0.24184802174568176,0.001,0.0,0.0
9,[0],[0.0],0,0.26145312301814555,0.241428405046463,0.001,0.0,0.0
10,[0],[0.0],0,0.25829833522439005,0.24140973389148712,0.001,0.0,0.0
11,[0],[0.0],0,0.2558188635855913,0.24143517017364502,0.001,0.0,0.0
12,[0],[0.0],0,0.253852142393589,0.24157634377479553,0.001,0.0,0.0
13,[0],[0.0],0,0.2520853940397501,0.24139642715454102,0.001,0.0,0.0
14,[0],[0.0],0,0.25045558251440525,0.24100282788276672,0.001,0.0,0.0
15,[0],[0.0],0,0.24882460497319697,0.24024425446987152,0.001,0.0,0.0
16,[0],[0.0],0,0.24709355942904948,0.23904629051685333,0.001,0.0,0.0
17,[0],[0.0],0,0.2451453074812889,0.23739181458950043,0.001,0.0,0.0
18,[0],[0.0],0,0.24294244386255742,0.23519515991210938,0.001,0.0,0.0
19,[0],[0.0],0,0.2403607949614525,0.23257088661193848,0.001,0.0,0.0
20,[0],[0.0],0,0.23754345066845417,0.22938783466815948,0.001,0.0,0.0
21,[0],[0.0],0,0.23426631279289722,0.22495055198669434,0.001,0.0,0.0
22,[0],[0.0],0,0.2287535138428211,0.21665170788764954,0.001,0.0,0.0
23,[167],[np.float64(0.18762475049900196)],167,0.21956831142306327,0.20276732742786407,0.001,0.0,0.0
24,[167],[np.float64(0.18762475049900196)],167,0.20340595357120037,0.17992869019508362,0.001,0.0,0.0
25,[167],[np.float64(0.18762475049900196)],167,0.18020695075392723,0.14987753331661224,0.001,0.0,0.0
26,[52],[np.float64(0.17948717948717943)],52,0.14915238432586192,0.11305134743452072,0.001,0.0,0.0
27,[26],[np.float64(0.1794871794871795)],26,0.1150121722370386,0.0803099125623703,0.001,0.0,0.0
28,[26],[np.float64(0.1794871794871795)],26,0.08723501935601234,0.05802345275878906,0.001,0.0,0.0
29,[13],[np.float64(0.17948717948717946)],13,0.06749117923900486,0.04278866946697235,0.001,0.0,0.0
30,[13],[np.float64(0.17948717948717946)],13,0.052941701095551255,0.03183003515005112,0.001,0.0,0.0
31,[13],[np.float64(0.17948717948717946)],13,0.04205687679350376,0.02357526123523712,0.001,0.0,0.0
32,[13],[np.float64(0.17948717948717946)],13,0.03372849361039698,0.01737120747566223,0.001,0.0,0.0
33,[13],[np.float64(0.17948717948717946)],13,0.0275210281368345,0.012721038423478603,0.001,0.0,0.0
34,[13],[np.float64(0.17948717948717946)],13,0.022871095314621927,0.009203048422932625,0.001,0.0,0.0
35,[26],[np.float64(0.1794871794871795)],26,0.019403321854770183,0.006697452161461115,0.001,0.0,0.0
36,[26],[np.float64(0.1794871794871795)],26,0.016871905932202936,0.004811280407011509,0.001,0.0,0.0
37,[26],[np.float64(0.1794871794871795)],26,0.015021222014911472,0.003471698611974716,0.001,0.0,0.0
38,[26],[np.float64(0.1794871794871795)],26,0.013684123451821507,0.002450864529237151,0.001,0.0,0.0
39,[26],[np.float64(0.1794871794871795)],26,0.012713619903661311,0.0017466944409534335,0.001,0.0,0.0
40,[26],[np.float64(0.1794871794871795)],26,0.012031154800206422,0.0012311622267588973,0.001,0.0,0.0
41,[26],[np.float64(0.1794871794871795)],26,0.01154110615607351,0.0008785204845480621,0.001,0.0,0.0
42,[26],[np.float64(0.1794871794871795)],26,0.011203391826711595,0.0006187676335684955,0.001,0.0,0.0
43,[26],[np.float64(0.1794871794871795)],26,0.01096302061341703,0.0004374835698399693,0.001,0.0,0.0
44,[26],[np.float64(0.1794871794871795)],26,0.010794714419171214,0.0003154994046781212,0.001,0.0,0.0
45,[26],[np.float64(0.1794871794871795)],26,0.010677980817854404,0.00022589825675822794,0.001,0.0,0.0
