epoch,circuit_counts,avg_sparsities,total_circuits,train_loss,val_loss,l1_lambda,l2_lambda,dropout_rate
1,[0],[0.0],0,0.25295230001211166,0.23531079292297363,0.0,0.0,0.0
2,[0],[0.0],0,0.23829531148076058,0.23107579350471497,0.0,0.0,0.0
3,[0],[0.0],0,0.22844462096691132,0.22417250275611877,0.0,0.0,0.0
4,[0],[0.0],0,0.2171330377459526,0.2116817682981491,0.0,0.0,0.0
5,[0],[0.0],0,0.20357706509530543,0.19734829664230347,0.0,0.0,0.0
6,[0],[0.0],0,0.1887692216783762,0.1834401935338974,0.0,0.0,0.0
7,[0],[0.0],0,0.17397616654634476,0.1692524254322052,0.0,0.0,0.0
8,[0],[0.0],0,0.15950823128223418,0.15519076585769653,0.0,0.0,0.0
9,[0],[0.0],0,0.14553953744471074,0.1406194418668747,0.0,0.0,0.0
10,[0],[0.0],0,0.13135920725762845,0.12530742585659027,0.0,0.0,0.0
11,[26],[np.float64(0.1794871794871795)],26,0.11647005900740623,0.10932918637990952,0.0,0.0,0.0
12,[26],[np.float64(0.1794871794871795)],26,0.10047598965466023,0.09215085953474045,0.0,0.0,0.0
13,[26],[np.float64(0.1794871794871795)],26,0.08360516652464867,0.07457931339740753,0.0,0.0,0.0
14,[26],[np.float64(0.1794871794871795)],26,0.0664687673561275,0.05749223381280899,0.0,0.0,0.0
15,[26],[np.float64(0.1794871794871795)],26,0.05031821131706238,0.04254290834069252,0.0,0.0,0.0
16,[26],[np.float64(0.1794871794871795)],26,0.03792081009596586,0.0315464548766613,0.0,0.0,0.0
17,[26],[np.float64(0.1794871794871795)],26,0.028537847520783543,0.02378818206489086,0.0,0.0,0.0
18,[26],[np.float64(0.1794871794871795)],26,0.021465416764840484,0.017634738236665726,0.0,0.0,0.0
19,[26],[np.float64(0.1794871794871795)],26,0.015978599851951002,0.012969679199159145,0.0,0.0,0.0
20,[26],[np.float64(0.1794871794871795)],26,0.011725129093974829,0.009453871287405491,0.0,0.0,0.0
21,[26],[np.float64(0.1794871794871795)],26,0.00851299025816843,0.006797239184379578,0.0,0.0,0.0
