epoch,circuit_counts,avg_sparsities,total_circuits,train_loss,val_loss,l1_lambda,l2_lambda,dropout_rate
1,[0],[0.0],0,0.2993640027940273,0.2810647487640381,0.0,0.0,0.0
2,[0],[0.0],0,0.26266832314431665,0.2593746781349182,0.0,0.0,0.0
3,[0],[0.0],0,0.2518665440380573,0.2509482204914093,0.0,0.0,0.0
4,[0],[0.0],0,0.24576362296938897,0.2444269210100174,0.0,0.0,0.0
5,[0],[0.0],0,0.2391930766403675,0.23690538108348846,0.0,0.0,0.0
6,[0],[0.0],0,0.23071600496768951,0.22733581066131592,0.0,0.0,0.0
7,[0],[0.0],0,0.21966794691979885,0.21475358307361603,0.0,0.0,0.0
8,[2],[np.float64(0.16666666666666666)],2,0.20628349259495735,0.20067448914051056,0.0,0.0,0.0
9,[18],[np.float64(0.16666666666666663)],18,0.1913484141230583,0.1844843178987503,0.0,0.0,0.0
10,[37],[np.float64(0.16666666666666669)],37,0.17442255169153215,0.16669948399066925,0.0,0.0,0.0
11,[36],[np.float64(0.17592592592592593)],36,0.1576076254248619,0.15023085474967957,0.0,0.0,0.0
12,[42],[np.float64(0.1746031746031746)],42,0.14193232990801335,0.1346920281648636,0.0,0.0,0.0
13,[35],[np.float64(0.1761904761904762)],35,0.12642353530973197,0.11881043761968613,0.0,0.0,0.0
14,[35],[np.float64(0.1761904761904762)],35,0.11086975764483213,0.1034843921661377,0.0,0.0,0.0
15,[35],[np.float64(0.1761904761904762)],35,0.09556985795497894,0.08833562582731247,0.0,0.0,0.0
16,[37],[np.float64(0.1756756756756757)],37,0.08091775607317686,0.07380985468626022,0.0,0.0,0.0
17,[37],[np.float64(0.1756756756756757)],37,0.06691654492169619,0.06040919944643974,0.0,0.0,0.0
18,[37],[np.float64(0.1756756756756757)],37,0.05402137981727719,0.047982390969991684,0.0,0.0,0.0
19,[39],[np.float64(0.17521367521367526)],39,0.04244141345843673,0.03713438659906387,0.0,0.0,0.0
20,[39],[np.float64(0.17521367521367526)],39,0.03232866018079221,0.027862384915351868,0.0,0.0,0.0
21,[43],[np.float64(0.1744186046511628)],43,0.024281870992854237,0.021254559978842735,0.0,0.0,0.0
22,[45],[np.float64(0.17777777777777778)],45,0.018166362284682692,0.015719441697001457,0.0,0.0,0.0
23,[45],[np.float64(0.17777777777777778)],45,0.013380219950340689,0.011513672769069672,0.0,0.0,0.0
24,[45],[np.float64(0.17777777777777778)],45,0.009713029756676405,0.008329262025654316,0.0,0.0,0.0
